object_layer,startTime,neigborhoodSize,epsilon,minPts,similarity[%],AVGclusterheight,endTime
object_8_layer_15.png,2148239488783,5,1.5,7,0.0,4.226571767497035,2148256717893
object_8_layer_16.png,2148256746901,5,1.5,7,0.0,4.226571767497035,2148261001529
object_8_layer_17.png,2148261025937,5,1.5,7,0.0,4.226571767497035,2148270428187
object_8_layer_18.png,2148270645566,5,1.5,7,0.0,4.226571767497035,2148278155720
object_8_layer_19.png,2148278383110,5,1.5,7,0.0,4.226571767497035,2148286515014
object_8_layer_20.png,2148286736007,5,1.5,7,0.0,4.226571767497035,2148294811746
object_8_layer_1.png,2149371436781,5,1.5,7,0.0,4.226571767497035,2149395519072
object_8_layer_2.png,2149395743256,5,1.5,7,0.0,4.226571767497035,2149404338689
object_8_layer_3.png,2149404574397,5,1.5,7,0.0,4.226571767497035,2149420721592
object_8_layer_4.png,2149420951521,5,1.5,7,0.032552083333333336,4.2239336492890995,2149432145549
object_8_layer_5.png,2149432375542,5,1.5,7,0.0,4.2239336492890995,2149441908001
object_8_layer_6.png,2149442117394,5,1.5,7,0.0,4.2239336492890995,2149451502353
object_8_layer_7.png,2149451706112,5,1.5,7,0.0,4.2239336492890995,2149462255763
object_8_layer_8.png,2149462494670,5,1.5,7,0.0,4.2239336492890995,2149469306144
object_8_layer_9.png,2149469549575,5,1.5,7,0.0,4.2239336492890995,2149482715581
object_8_layer_10.png,2149482842540,5,1.5,7,0.0759548611111111,4.221301775147929,2149490670575
object_8_layer_11.png,2149490908299,5,1.5,7,0.0,4.221301775147929,2149537176082
object_8_layer_12.png,2149537431983,5,1.5,7,0.0,4.221301775147929,2149544603281
object_8_layer_13.png,2149544868410,5,1.5,7,0.0,4.221301775147929,2149552805944
object_8_layer_14.png,2149553108488,5,1.5,7,0.0,4.221301775147929,2149566665795
object_8_layer_15.png,2149566895394,5,1.5,7,0.0,4.221301775147929,2149576778983
object_8_layer_16.png,2149576985077,5,1.5,7,0.0,4.221301775147929,2149589105732
object_8_layer_17.png,2149589138190,5,1.5,7,0.0,4.221301775147929,2149596660720
object_8_layer_18.png,2149596896195,5,1.5,7,0.0,4.221301775147929,2149603474831
object_8_layer_19.png,2149603693509,5,1.5,7,0.0,4.221301775147929,2149616421687
object_8_layer_20.png,2149616688748,5,1.5,7,0.0,4.221301775147929,2149624647215
object_8_layer_1.png,2150729779368,5,1.5,7,0.021701388888888888,4.222222222222222,2150741269176
object_8_layer_2.png,2150741470746,5,1.5,7,0.0,4.222485207100592,2150759427625
object_8_layer_3.png,2150759630111,5,1.5,7,0.0,4.222485207100592,2150770534665
object_8_layer_4.png,2150770791961,5,1.5,7,0.054253472222222224,4.219858156028369,2150789551566
object_8_layer_5.png,2150789758840,5,1.5,7,0.0,4.222485207100592,2150800969401
object_8_layer_6.png,2150801183976,5,1.5,7,0.06510416666666667,4.217237308146399,2150809799168
object_8_layer_7.png,2150810015222,5,1.5,7,0.0,4.219858156028369,2150824955506
object_8_layer_8.png,2150825165872,5,1.5,7,0.1519097222222222,4.209411764705882,2150843582174
object_8_layer_9.png,2150843607631,5,1.5,7,0.0,4.214622641509434,2150853343662
object_8_layer_10.png,2150853542253,5,1.5,7,0.1193576388888889,4.209411764705882,2150870557793
object_8_layer_11.png,2150870904174,5,1.5,7,0.0759548611111111,4.204465334900117,2150882335143
object_8_layer_12.png,2150882554729,5,1.5,7,0.0,4.207058823529412,2150890445546
object_8_layer_13.png,2150890659601,5,1.5,7,0.010850694444444444,4.209165687426557,2150908296959
object_8_layer_14.png,2150908518211,5,1.5,7,0.0,4.208235294117647,2150919410978
object_8_layer_15.png,2150919616384,5,1.5,7,0.0,4.208235294117647,2150927883814
object_8_layer_16.png,2150928085383,5,1.5,7,0.021701388888888888,4.203051643192488,2150943871888
object_8_layer_17.png,2150944080334,5,1.5,7,0.021701388888888888,4.206815511163337,2150958672714
object_8_layer_18.png,2150958887612,5,1.5,7,0.0,4.209411764705882,2150969718620
object_8_layer_19.png,2150969925624,5,1.5,7,0.010850694444444444,4.206815511163337,2150977802382
object_8_layer_20.png,2150978002706,5,1.5,7,0.0,4.206815511163337,2150993769115
object_8_layer_1.png,2151838314413,5,1.5,7,0.1519097222222222,4.204918032786885,2151851987213
object_8_layer_2.png,2151852191820,5,1.5,7,0.021701388888888888,4.202813599062134,2151874724918
object_8_layer_3.png,2151874965770,5,1.5,7,0.043402777777777776,4.19766081871345,2151892591211
object_8_layer_4.png,2151892948873,5,1.5,7,0.0759548611111111,4.1988304093567255,2151915424492
object_8_layer_5.png,2151915703352,5,1.5,7,0.08680555555555555,4.205607476635514,2151933523217
object_8_layer_6.png,2151933742135,5,1.5,7,0.06510416666666667,4.195093457943925,2151957344705
object_8_layer_7.png,2151957564341,5,1.5,7,0.054253472222222224,4.1988304093567255,2151977016152
object_8_layer_8.png,2151977231884,5,1.5,7,0.22786458333333334,4.18953488372093,2151990889607
object_8_layer_9.png,2151991106216,5,1.5,7,0.1953125,4.185830429732869,2152013343249
object_8_layer_10.png,2152013572726,5,1.5,7,0.22786458333333334,4.184668989547038,2152029100487
object_8_layer_11.png,2152029327827,5,1.5,7,0.09765625,4.163573085846868,2152066338194
object_8_layer_12.png,2152066451488,5,1.5,7,0.08680555555555555,4.163573085846868,2152079716917
object_8_layer_13.png,2152079929865,5,1.5,7,0.06510416666666667,4.156431054461182,2152093159841
object_8_layer_14.png,2152093383168,5,1.5,7,0.09765625,4.153935185185185,2152117196317
object_8_layer_15.png,2152117420688,5,1.5,7,0.1736111111111111,4.145328719723183,2152132546688
object_8_layer_16.png,2152132759598,5,1.5,7,0.29296875,4.1317296678121425,2152153008250
object_8_layer_17.png,2152153222565,5,1.5,7,0.054253472222222224,4.136781609195403,2152171097394
object_8_layer_18.png,2152171127134,5,1.5,7,0.06510416666666667,4.142528735632184,2152193467431
object_8_layer_19.png,2152193684187,5,1.5,7,0.09765625,4.134328358208955,2152200319957
object_8_layer_20.png,2152200507834,5,1.5,7,0.09765625,4.118119266055046,2152220722597
object_8_layer_1.png,2153262360024,10,1.5,7,0.0,4.126728110599078,2153272840353
object_8_layer_2.png,2153273059938,10,1.5,7,0.0,4.126728110599078,2153279151325
object_8_layer_3.png,2153279334928,10,1.5,7,0.043402777777777776,4.12183908045977,2153294186682
object_8_layer_4.png,2153294387373,10,1.5,7,0.0,4.124280782508631,2153300671284
object_8_layer_5.png,2153300870260,10,1.5,7,0.0,4.124280782508631,2153309772014
object_8_layer_6.png,2153310092018,10,1.5,7,0.0,4.124280782508631,2153323042501
object_8_layer_7.png,2153323228358,10,1.5,7,0.0,4.124280782508631,2153331496395
object_8_layer_8.png,2153331700050,10,1.5,7,0.021701388888888888,4.12183908045977,2153336977430
object_8_layer_9.png,2153337182315,10,1.5,7,0.0,4.124280782508631,2153343316175
object_8_layer_10.png,2153343499797,10,1.5,7,0.29296875,4.11697247706422,2153357803429
object_8_layer_11.png,2153359091796,10,1.5,7,0.13020833333333334,4.122988505747126,2153370067204
object_8_layer_12.png,2153370090722,10,1.5,7,0.2170138888888889,4.113272311212815,2153378766108
object_8_layer_13.png,2153378879303,10,1.5,7,0.10850694444444445,4.113142857142857,2153390805696
object_8_layer_14.png,2153391006685,10,1.5,7,0.0,4.11697247706422,2153398687771
object_8_layer_15.png,2153398879829,10,1.5,7,0.054253472222222224,4.112128146453089,2153411220006
object_8_layer_16.png,2153411401792,10,1.5,7,0.2170138888888889,4.102622576966933,2153414801528
object_8_layer_17.png,2153414978052,10,1.5,7,0.0,4.109839816933638,2153418581735
object_8_layer_18.png,2153418766271,10,1.5,7,0.0,4.109839816933638,2153426701490
object_8_layer_19.png,2153426893008,10,1.5,7,0.16276041666666666,4.107428571428572,2153433412873
object_8_layer_20.png,2153433598173,10,1.5,7,0.0759548611111111,4.1085714285714285,2153448324205
object_8_layer_1.png,2154442226047,10,1.5,7,0.010850694444444444,4.105142857142857,2154453610171
object_8_layer_2.png,2154453811661,10,1.5,7,0.010850694444444444,4.105142857142857,2154473177523
object_8_layer_3.png,2154473412114,10,1.5,7,0.3472222222222222,4.097838452787259,2154481655165
object_8_layer_4.png,2154481879216,10,1.5,7,0.2170138888888889,4.1103526734926055,2154505167020
object_8_layer_5.png,2154505378360,10,1.5,7,0.10850694444444445,4.094425483503982,2154510069672
object_8_layer_6.png,2154510292705,10,1.5,7,0.16276041666666666,4.089670828603859,2154520793853
object_8_layer_7.png,2154520995168,10,1.5,7,0.054253472222222224,4.099088838268793,2154540807813
object_8_layer_8.png,2154541103254,10,1.5,7,0.3363715277777778,4.088335220838052,2154560001052
object_8_layer_9.png,2154560213261,10,1.5,7,0.13020833333333334,4.088235294117647,2154566562875
object_8_layer_10.png,2154566831178,10,1.5,7,0.8029513888888888,4.082299887260429,2154576249720
object_8_layer_11.png,2154576467594,10,1.5,7,0.6618923611111112,4.092238470191226,2154585409477
object_8_layer_12.png,2154585677150,10,1.5,7,0.3255208333333333,4.095828635851184,2154597698300
object_8_layer_13.png,2154597904715,10,1.5,7,0.2712673611111111,4.098083427282976,2154605825371
object_8_layer_14.png,2154606113519,10,1.5,7,0.1193576388888889,4.100678733031674,2154615029359
object_8_layer_15.png,2154616246324,10,1.5,7,0.4557291666666667,4.088465845464726,2154630948343
object_8_layer_16.png,2154631242273,10,1.5,7,0.3580729166666667,4.09304932735426,2154645641948
object_8_layer_17.png,2154645873320,10,1.5,7,0.20616319444444445,4.09673790776153,2154659480639
object_8_layer_18.png,2154659508337,10,1.5,7,0.16276041666666666,4.112107623318385,2154668740423
object_8_layer_19.png,2154668951094,10,1.5,7,0.29296875,4.095398428731762,2154677676980
object_8_layer_20.png,2154677886562,10,1.5,7,0.2712673611111111,4.078387458006719,2154689082802
object_8_layer_1.png,2155626588235,10,1.5,7,0.2821180555555556,4.082959641255606,2155635919981
object_8_layer_2.png,2155636244915,10,1.5,7,0.4557291666666667,4.08080808080808,2155643714425
object_8_layer_3.png,2155644028784,10,1.5,7,0.7052951388888888,4.062360801781737,2155651788143
object_8_layer_4.png,2155652115831,10,1.5,7,0.5967881944444444,4.049668874172186,2155665877766
object_8_layer_5.png,2155666079887,10,1.5,7,1.0199652777777777,4.061111111111111,2155686460819
object_8_layer_6.png,2155686674002,10,1.5,7,0.7486979166666666,4.054203539823009,2155711484187
object_8_layer_7.png,2155711726065,10,1.5,7,0.4665798611111111,4.054809843400448,2155721302922
object_8_layer_8.png,2155721512005,10,1.5,7,0.6510416666666666,4.041019955654102,2155746335872
object_8_layer_9.png,2155746536876,10,1.5,7,0.9006076388888888,4.049559471365638,2155768038489
object_8_layer_10.png,2155768498389,10,1.5,7,1.6710069444444444,4.040929203539823,2155781834749
object_8_layer_11.png,2155782047602,10,1.5,7,1.4105902777777777,4.065049614112459,2155803433254
object_8_layer_12.png,2155803670671,10,1.5,7,0.68359375,4.080446927374302,2155820581709
object_8_layer_13.png,2155820821897,10,1.5,7,0.9114583333333334,4.088300220750551,2155838561399
object_8_layer_14.png,2155838779824,10,1.5,7,0.9223090277777778,4.066592674805771,2155856859068
object_8_layer_15.png,2155857059806,10,1.5,7,1.4105902777777777,4.070484581497797,2155874199233
object_8_layer_16.png,2155874463114,10,1.5,7,0.9006076388888888,4.085460599334073,2155900668462
object_8_layer_17.png,2155900881185,10,1.5,7,0.5425347222222222,4.108138238573021,2155906944178
object_8_layer_18.png,2155907139895,10,1.5,7,0.4231770833333333,4.083705357142857,2155913368846
object_8_layer_19.png,2155913556422,10,1.5,7,0.6618923611111112,4.081291759465479,2155951771282
object_8_layer_20.png,2155951798376,10,1.5,7,1.0308159722222223,4.067982456140351,2155958251357
object_8_layer_1.png,2156932970727,10,1.5,7,1.0416666666666667,4.04381161007667,2156951341179
object_8_layer_2.png,2156951553176,10,1.5,7,1.1067708333333333,4.0588235294117645,2156977894355
object_8_layer_3.png,2156978233917,10,1.5,7,1.5950520833333333,4.042857142857143,2157001132058
object_8_layer_4.png,2157001366135,10,1.5,7,1.1067708333333333,4.038043478260869,2157028663782
object_8_layer_5.png,2157028880612,10,1.5,7,2.2026909722222223,4.049945711183496,2157056627811
object_8_layer_6.png,2157056864446,10,1.5,7,2.0182291666666665,4.0464864864864865,2157079227443
object_8_layer_7.png,2157079483435,10,1.5,7,1.3237847222222223,4.054884742041712,2157099167353
object_8_layer_8.png,2157099387054,10,1.5,7,1.7795138888888888,4.051254089422028,2157124342132
object_8_layer_9.png,2157124556906,10,1.5,7,1.8988715277777777,4.052915766738661,2157145173620
object_8_layer_10.png,2157145204958,10,1.5,7,2.6909722222222223,4.064835164835165,2157171858393
object_8_layer_11.png,2157172065258,10,1.5,7,2.1375868055555554,4.057608695652174,2157189544550
object_8_layer_12.png,2157189748365,10,1.5,7,1.5625,4.062775330396476,2157217574338
object_8_layer_13.png,2157217783108,10,1.5,7,1.6384548611111112,4.074643249176729,2157241952612
object_8_layer_14.png,2157242179017,10,1.5,7,1.9965277777777777,4.052863436123348,2157265464640
object_8_layer_15.png,2157265673006,10,1.5,7,2.6258680555555554,4.076670317634173,2157295322980
object_8_layer_16.png,2157295544508,10,1.5,7,1.7252604166666667,4.064977973568282,2157323453409
object_8_layer_17.png,2157323676010,10,1.5,7,1.1827256944444444,4.092920353982301,2157343755775
object_8_layer_18.png,2157343974389,10,1.5,7,1.0199652777777777,4.080536912751678,2157375290401
object_8_layer_19.png,2157375505706,10,1.5,7,1.3997395833333333,4.075027995520717,2157399046692
object_8_layer_20.png,2157399269623,10,1.5,7,1.8663194444444444,4.0516483516483515,2157418773358
object_8_layer_1.png,2158344506321,15,1.5,7,0.16276041666666666,4.038374717832957,2158356159794
object_8_layer_2.png,2158356374854,15,1.5,7,0.0,4.041855203619909,2158365283697
object_8_layer_3.png,2158365471608,15,1.5,7,0.2495659722222222,4.02705749718151,2158382355518
object_8_layer_4.png,2158382562791,15,1.5,7,0.0,4.031638418079096,2158405505155
object_8_layer_5.png,2158405762876,15,1.5,7,0.0759548611111111,4.038374717832957,2158415337075
object_8_layer_6.png,2158415521378,15,1.5,7,0.0,4.032768361581921,2158420188373
object_8_layer_7.png,2158420374666,15,1.5,7,0.0,4.032768361581921,2158427155400
object_8_layer_8.png,2158427343989,15,1.5,7,0.09765625,4.019101123595505,2158439973942
object_8_layer_9.png,2158440205849,15,1.5,7,0.054253472222222224,4.025900900900901,2158452135440
object_8_layer_10.png,2158452165427,15,1.5,7,0.4340277777777778,4.0179573512906845,2158459464094
object_8_layer_11.png,2158459663845,15,1.5,7,0.3689236111111111,4.02020202020202,2158477506439
object_8_layer_12.png,2158477719363,15,1.5,7,0.3146701388888889,4.015642458100559,2158485736985
object_8_layer_13.png,2158485931868,15,1.5,7,0.2712673611111111,4.020111731843575,2158495930202
object_8_layer_14.png,2158496126375,15,1.5,7,0.021701388888888888,4.022421524663677,2158504062273
object_8_layer_15.png,2158504250590,15,1.5,7,0.3255208333333333,4.010022271714922,2158520217589
object_8_layer_16.png,2158520409215,15,1.5,7,0.3363715277777778,4.002219755826859,2158531064894
object_8_layer_17.png,2158531257369,15,1.5,7,0.021701388888888888,4.0089186176142695,2158539673772
object_8_layer_18.png,2158539862087,15,1.5,7,0.021701388888888888,4.004449388209121,2158554936333
object_8_layer_19.png,2158562170385,15,1.5,7,0.22786458333333334,4.002222222222223,2158567804973
object_8_layer_20.png,2158568017727,15,1.5,7,0.10850694444444445,4.0066740823136815,2158589675092
object_8_layer_1.png,2159667112005,15,1.5,7,0.010850694444444444,4.007786429365962,2159675346104
object_8_layer_2.png,2159675687611,15,1.5,7,0.2604166666666667,4.0055555555555555,2159690379014
object_8_layer_3.png,2159690609367,15,1.5,7,0.48828125,3.9966777408637872,2159709514625
object_8_layer_4.png,2159709739422,15,1.5,7,0.1519097222222222,4.005543237250555,2159721701093
object_8_layer_5.png,2159721924655,15,1.5,7,0.5099826388888888,3.9955898566703416,2159733843689
object_8_layer_6.png,2159734049191,15,1.5,7,0.4448784722222222,3.988986784140969,2159745605662
object_8_layer_7.png,2159745799796,15,1.5,7,0.16276041666666666,3.9966777408637872,2159765387148
object_8_layer_8.png,2159765602247,15,1.5,7,0.4340277777777778,3.9835164835164836,2159781640296
object_8_layer_9.png,2159781865530,15,1.5,7,0.4991319444444444,3.978094194961665,2159793961839
object_8_layer_10.png,2159794168163,15,1.5,7,0.9440104166666666,3.9823982398239823,2159814588623
object_8_layer_11.png,2159814889633,15,1.5,7,1.0633680555555556,3.9846659364731654,2159827090655
object_8_layer_12.png,2159827307071,15,1.5,7,0.6727430555555556,3.9945054945054945,2159837675022
object_8_layer_13.png,2159837889460,15,1.5,7,0.7161458333333334,3.9989023051591657,2159857465475
object_8_layer_14.png,2159857674530,15,1.5,7,0.3146701388888889,4.0,2159868414196
object_8_layer_15.png,2159868605905,15,1.5,7,1.0308159722222223,3.989071038251366,2159885495734
object_8_layer_16.png,2159885528068,15,1.5,7,0.7269965277777778,3.9945235487404163,2159904546464
object_8_layer_17.png,2159904772180,15,1.5,7,0.2712673611111111,4.003307607497244,2159928896329
object_8_layer_18.png,2159929093812,15,1.5,7,0.4123263888888889,4.0,2159934635112
object_8_layer_19.png,2159934821900,15,1.5,7,0.5967881944444444,4.004424778761062,2159940333353
object_8_layer_20.png,2159940518605,15,1.5,7,0.9006076388888888,3.98568281938326,2159960889114
object_8_layer_1.png,2160947846224,15,1.5,7,0.4014756944444444,3.9778516057585827,2160965126453
object_8_layer_2.png,2160965371166,15,1.5,7,0.68359375,3.986666666666667,2160988033086
object_8_layer_3.png,2160988256366,15,1.5,7,0.78125,3.985571587125416,2161009917541
object_8_layer_4.png,2161010122608,15,1.5,7,0.7052951388888888,3.9735099337748343,2161036327850
object_8_layer_5.png,2161036556939,15,1.5,7,1.1501736111111112,3.969060773480663,2161065398366
object_8_layer_6.png,2161065638962,15,1.5,7,1.0850694444444444,3.977900552486188,2161081709826
object_8_layer_7.png,2161081936515,15,1.5,7,0.7052951388888888,3.987709497206704,2161104718323
object_8_layer_8.png,2161104987247,15,1.5,7,1.2044270833333333,3.9625962596259625,2161122225332
object_8_layer_9.png,2161122454858,15,1.5,7,1.7361111111111112,3.966304347826087,2161147866784
object_8_layer_10.png,2161148084760,15,1.5,7,2.0073784722222223,3.986740331491713,2161162429233
object_8_layer_11.png,2161162632368,15,1.5,7,1.9097222222222223,3.9845984598459845,2161189078754
object_8_layer_12.png,2161189288653,15,1.5,7,1.1393229166666667,3.9911012235817576,2161205214592
object_8_layer_13.png,2161205427039,15,1.5,7,1.4973958333333333,4.013303769401331,2161227084374
object_8_layer_14.png,2161227311273,15,1.5,7,1.4431423611111112,3.9977753058954395,2161250448337
object_8_layer_15.png,2161250661593,15,1.5,7,2.5282118055555554,4.020879120879121,2161266315169
object_8_layer_16.png,2161266532192,15,1.5,7,1.4756944444444444,4.0320441988950275,2161292641284
object_8_layer_17.png,2161292846828,15,1.5,7,0.7486979166666666,4.033482142857143,2161309843235
object_8_layer_18.png,2161310066827,15,1.5,7,0.78125,4.064804469273743,2161332555658
object_8_layer_19.png,2161332792043,15,1.5,7,1.3020833333333333,4.049438202247191,2161347373669
object_8_layer_20.png,2161347578878,15,1.5,7,1.6710069444444444,4.025527192008879,2161371231821
object_8_layer_1.png,2162263562163,15,1.5,7,1.1176215277777777,4.0389321468298105,2162299573554
object_8_layer_2.png,2162299793449,15,1.5,7,1.3563368055555556,4.033670033670034,2162324269296
object_8_layer_3.png,2162324485086,15,1.5,7,1.8012152777777777,4.00445434298441,2162357437505
object_8_layer_4.png,2162357654045,15,1.5,7,1.5625,3.9944873208379272,2162411539222
object_8_layer_5.png,2162411779962,15,1.5,7,2.6909722222222223,4.039867109634551,2162432653575
object_8_layer_6.png,2162432854921,15,1.5,7,2.517361111111111,4.024229074889868,2162464169062
object_8_layer_7.png,2162464375330,15,1.5,7,1.5625,4.033632286995516,2162494836134
object_8_layer_8.png,2162494956159,15,1.5,7,2.3546006944444446,4.025527192008879,2162519628677
object_8_layer_9.png,2162519844617,15,1.5,7,2.7452256944444446,4.041666666666667,2162539469385
object_8_layer_10.png,2162539696972,15,1.5,7,3.5698784722222223,4.072869955156951,2162567100551
object_8_layer_11.png,2162567316552,15,1.5,7,2.7886284722222223,4.081473214285714,2162599397728
object_8_layer_12.png,2162599438416,15,1.5,7,2.0616319444444446,4.085393258426966,2162626286414
object_8_layer_13.png,2162626518515,15,1.5,7,2.463107638888889,4.109111361079865,2162655064860
object_8_layer_14.png,2162655277636,15,1.5,7,2.756076388888889,4.065388951521984,2162684739234
object_8_layer_15.png,2162684985712,15,1.5,7,4.123263888888889,4.105499438832772,2162709359324
object_8_layer_16.png,2162709574184,15,1.5,7,2.365451388888889,4.097175141242938,2162741044881
object_8_layer_17.png,2162741284415,15,1.5,7,1.4973958333333333,4.114678899082569,2162777276495
object_8_layer_18.png,2162777494598,15,1.5,7,1.5516493055555556,4.104838709677419,2162788034871
object_8_layer_19.png,2162788261860,15,1.5,7,2.3328993055555554,4.062790697674418,2162806682304
object_8_layer_20.png,2162806939865,15,1.5,7,2.7669270833333335,4.058419243986254,2162831340994
object_8_layer_1.png,2163956212216,20,1.5,7,0.2712673611111111,4.0328253223915596,2163970745540
object_8_layer_2.png,2163971023025,20,1.5,7,0.09765625,4.036427732079906,2163992967630
object_8_layer_3.png,2163994460912,20,1.5,7,0.4231770833333333,4.051643192488263,2164020579549
object_8_layer_4.png,2164020795641,20,1.5,7,0.0,4.0400471142520615,2164040513432
object_8_layer_5.png,2164040719043,20,1.5,7,0.1953125,4.030480656506448,2164060275666
object_8_layer_6.png,2164060306312,20,1.5,7,0.043402777777777776,4.036384976525822,2164085240859
object_8_layer_7.png,2164085466468,20,1.5,7,0.0,4.036427732079906,2164105503887
object_8_layer_8.png,2164105714837,20,1.5,7,0.18446180555555555,4.035087719298246,2164127412631
object_8_layer_9.png,2164127632087,20,1.5,7,0.1410590277777778,4.035046728971962,2164154439567
object_8_layer_10.png,2164157126043,20,1.5,7,0.2712673611111111,4.032748538011696,2164179743691
object_8_layer_11.png,2164179941076,20,1.5,7,0.4557291666666667,4.029171528588098,2164195690871
object_8_layer_12.png,2164195893691,20,1.5,7,0.3689236111111111,4.026682134570765,2164216120757
object_8_layer_13.png,2164216311909,20,1.5,7,0.3689236111111111,4.027842227378191,2164232703388
object_8_layer_14.png,2164232929359,20,1.5,7,0.13020833333333334,4.027906976744186,2164253998725
object_8_layer_15.png,2164254198395,20,1.5,7,0.4557291666666667,4.024277456647399,2164267558522
object_8_layer_16.png,2164267756171,20,1.5,7,0.3689236111111111,4.017321016166282,2164296250321
object_8_layer_17.png,2164296455172,20,1.5,7,0.06510416666666667,4.024305555555555,2164316761496
object_8_layer_18.png,2164316969443,20,1.5,7,0.1410590277777778,4.017261219792865,2164331011617
object_8_layer_19.png,2164331200678,20,1.5,7,0.3038194444444444,4.019607843137255,2164350614156
object_8_layer_20.png,2164350812796,20,1.5,7,0.6618923611111112,3.9633867276887873,2164365902102
object_8_layer_1.png,2165521720963,20,1.5,7,0.0,3.975806451612903,2165550450605
object_8_layer_2.png,2165550968322,20,1.5,7,0.2821180555555556,3.9690011481056255,2165566392994
object_8_layer_3.png,2165566732910,20,1.5,7,0.5642361111111112,3.954022988505747,2165592982076
object_8_layer_4.png,2165593185119,20,1.5,7,0.1193576388888889,3.9529276693455797,2165628016290
object_8_layer_5.png,2165628132200,20,1.5,7,0.5099826388888888,3.9407069555302168,2165654145749
object_8_layer_6.png,2165654367438,20,1.5,7,0.7052951388888888,3.9441913439635536,2165673316222
object_8_layer_7.png,2165673534904,20,1.5,7,0.1410590277777778,3.95752009184845,2165701576155
object_8_layer_8.png,2165701801497,20,1.5,7,0.6618923611111112,3.935374149659864,2165716928024
object_8_layer_9.png,2165717164467,20,1.5,7,1.171875,3.923337091319053,2165745973673
object_8_layer_10.png,2165746197494,20,1.5,7,0.9114583333333334,3.929705215419501,2165763152903
object_8_layer_11.png,2165763365116,20,1.5,7,1.3020833333333333,3.9389830508474577,2165789437003
object_8_layer_12.png,2165789638052,20,1.5,7,0.9982638888888888,3.931228861330327,2165814838585
object_8_layer_13.png,2165815054462,20,1.5,7,1.2044270833333333,3.9460067491563553,2165832157418
object_8_layer_14.png,2165832365709,20,1.5,7,0.7595486111111112,3.9510807736063707,2165864168882
object_8_layer_15.png,2165864393962,20,1.5,7,1.9965277777777777,3.9628378378378377,2165886334172
object_8_layer_16.png,2165886572790,20,1.5,7,1.0091145833333333,3.971815107102593,2165905264694
object_8_layer_17.png,2165905473752,20,1.5,7,0.48828125,3.9715261958997723,2165929197835
object_8_layer_18.png,2165929411118,20,1.5,7,0.5859375,3.977272727272727,2165972628440
object_8_layer_19.png,2165972840140,20,1.5,7,0.7595486111111112,3.970420932878271,2165990713016
object_8_layer_20.png,2165990944238,20,1.5,7,1.5516493055555556,3.9762174405436013,2166004642912
object_8_layer_1.png,2166950580438,20,1.5,7,0.4557291666666667,3.9806598407281,2166977064994
object_8_layer_2.png,2166977312993,20,1.5,7,0.6944444444444444,3.9772209567198176,2166992122471
object_8_layer_3.png,2166992321937,20,1.5,7,0.9223090277777778,3.969422423556059,2167020104651
object_8_layer_4.png,2167020455137,20,1.5,7,0.5859375,3.9695603156708006,2167056467257
object_8_layer_5.png,2167056500388,20,1.5,7,1.6167534722222223,3.9741282339707538,2167087471572
object_8_layer_6.png,2167087687153,20,1.5,7,1.6493055555555556,3.986471251409245,2167109283780
object_8_layer_7.png,2167109493525,20,1.5,7,0.4991319444444444,3.9920091324200913,2167137343595
object_8_layer_8.png,2167140301081,20,1.5,7,1.5190972222222223,3.984126984126984,2167173895366
object_8_layer_9.png,2167174107665,20,1.5,7,2.1484375,3.980984340044743,2167203563458
object_8_layer_10.png,2167203785050,20,1.5,7,2.3980034722222223,4.002262443438914,2167232137936
object_8_layer_11.png,2167232346201,20,1.5,7,2.267795138888889,4.007891770011274,2167262739586
object_8_layer_12.png,2167263007118,20,1.5,7,1.4431423611111112,4.010180995475113,2167286062288
object_8_layer_13.png,2167286269725,20,1.5,7,2.0399305555555554,4.011261261261262,2167315205930
object_8_layer_14.png,2167315421179,20,1.5,7,1.9856770833333333,4.004524886877828,2167345967708
object_8_layer_15.png,2167346183645,20,1.5,7,3.61328125,4.024608501118569,2167372723174
object_8_layer_16.png,2167372942079,20,1.5,7,1.8120659722222223,4.016891891891892,2167403105390
object_8_layer_17.png,2167403374086,20,1.5,7,1.4214409722222223,4.023728813559322,2167419949937
object_8_layer_18.png,2167420156615,20,1.5,7,1.2044270833333333,4.030542986425339,2167436029890
object_8_layer_19.png,2167436242160,20,1.5,7,1.5407986111111112,4.016987542468856,2167455307218
object_8_layer_20.png,2167455505964,20,1.5,7,2.3980034722222223,4.016872890888639,2167474933368
object_8_layer_1.png,2168419862717,20,1.5,7,1.1067708333333333,4.01925254813137,2168455126805
object_8_layer_2.png,2168455421299,20,1.5,7,1.5516493055555556,4.0285714285714285,2168500187125
object_8_layer_3.png,2168500495974,20,1.5,7,1.8229166666666667,4.023755656108597,2168531950038
object_8_layer_4.png,2168532304200,20,1.5,7,1.4865451388888888,4.02020202020202,2168564419152
object_8_layer_5.png,2168564655098,20,1.5,7,2.419704861111111,4.046223224351747,2168595863854
object_8_layer_6.png,2168596072677,20,1.5,7,2.5716145833333335,4.051977401129943,2168631268859
object_8_layer_7.png,2168631498914,20,1.5,7,1.4431423611111112,4.051487414187643,2168657723356
object_8_layer_8.png,2168657929993,20,1.5,7,2.810329861111111,4.029378531073446,2168693028585
object_8_layer_9.png,2168693231802,20,1.5,7,3.2118055555555554,4.029050279329609,2168722138660
object_8_layer_10.png,2168722355829,20,1.5,7,4.090711805555555,4.055808656036446,2168759736169
