object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_C4_layer_385.png,6620812575800,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,33.15.00,6620821531400,"8,9556"
object_C4_layer_386.png,6620822503700,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,33.15.00,6620830897900,"8,3942"
object_C4_layer_387.png,6620831706100,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,33.15.00,6620840516700,"8,8106"
object_C4_layer_388.png,6620841283900,10,00.05,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.1666666666666665,6620849419100,"8,1352"
object_C4_layer_389.png,6620850414900,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.235294117647059,6620860420700,"10,0058"
object_C4_layer_390.png,6620861278800,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.388888888888889,6620869349800,"8,071"
object_C4_layer_391.png,6620870323400,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.2941176470588234,6620879806400,"9,483"
object_C4_layer_392.png,6620880543500,10,00.05,2500,1.5,7,24.0,0,0,0,0,0,0.0,2.2941176470588234,6620888911000,"8,3675"
object_C4_layer_393.png,6620889783500,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.2941176470588234,6620901933000,"12,1495"
object_C4_layer_394.png,6620903010500,10,00.05,2500,1.5,7,7.2,0,0,0,0,0,0.0,2.2941176470588234,6620911482400,"8,4719"
object_C4_layer_395.png,6620912412000,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.2941176470588234,6620922513000,"10,101"
object_C4_layer_396.png,6620923490000,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.2941176470588234,6620931960300,"8,4703"
object_C4_layer_397.png,6620932959000,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2941176470588234,6620942122200,"9,1632"
object_C4_layer_398.png,6620943016500,10,00.05,2500,1.5,7,18.4,0,0,0,0,0,0.0,2.2941176470588234,6620951327500,"8,311"
object_C4_layer_399.png,6620952108500,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2941176470588234,6620962647200,"10,5387"
object_C4_layer_400.png,6620963737800,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,2.2941176470588234,6620972403500,"8,6657"
object_C4_layer_401.png,6620973268800,10,00.05,2500,1.5,7,15.2,0,0,0,0,0,0.0,2.2941176470588234,6620982736200,"9,4674"
object_C4_layer_402.png,6620983843100,10,00.05,2500,1.5,7,22.4,0,0,0,0,0,0.0,2.2941176470588234,6620992475200,"8,6321"
object_C4_layer_403.png,6620993243800,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2941176470588234,6621005116300,"11,8725"
object_C4_layer_404.png,6621006462600,10,00.05,2500,1.5,7,16.0,0,0,0,0,0,0.0,2.2941176470588234,6621014766300,"8,3037"
object_C4_layer_405.png,6621015537200,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.263157894736842,6621025082600,"9,5454"
object_C4_layer_406.png,6621026142000,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2777777777777777,6621034085600,"7,9436"
object_C4_layer_407.png,6621034963100,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.2777777777777777,6621045032500,"10,0694"
object_C4_layer_408.png,6621046292000,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2777777777777777,6621055705800,"9,4138"
object_C4_layer_409.png,6621056590400,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2777777777777777,6621066925900,"10,3355"
object_C4_layer_410.png,6621068108400,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.2777777777777777,6621076128300,"8,0199"
object_C4_layer_411.png,6621076874900,10,00.05,2500,1.5,7,16.0,0,0,0,0,0,0.0,2.2777777777777777,6621087133200,"10,2583"
object_C4_layer_412.png,6621088397200,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.2777777777777777,6621097016400,"8,6192"
object_C4_layer_413.png,6621097858700,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.2777777777777777,6621108360300,"10,5016"
object_C4_layer_414.png,6621111619700,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,2.2777777777777777,6621120196100,"8,5764"
object_C4_layer_415.png,6621121215400,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2777777777777777,6621130928000,"9,7126"
object_C4_layer_416.png,6621131977800,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.2777777777777777,6621140689500,"8,7117"
object_C4_layer_417.png,6621141714700,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.2777777777777777,6621151229200,"9,5145"
object_C4_layer_418.png,6621152004600,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.2777777777777777,6621162693700,"10,6891"
