object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_B10_layer_361.png,6438506743300,10,00.05,2500,1.5,7,69.6,0,0,0,0,0,0.0,2.2758620689655173,6438515400100,"8,6568"
object_B10_layer_362.png,6438516418600,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.3214285714285716,6438526188900,"9,7703"
object_B10_layer_363.png,6438527146700,10,00.05,2500,1.5,7,24.0,0,0,0,0,0,0.0,2.3214285714285716,6438535537500,"8,3908"
object_B10_layer_364.png,6438536548300,10,00.05,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.3,6438547344300,"10,796"
object_B10_layer_365.png,6438548465900,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.3333333333333335,6438557464000,"8,9981"
object_B10_layer_366.png,6438558429100,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.3870967741935485,6438568411400,"9,9823"
object_B10_layer_367.png,6438569321300,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,2.3666666666666667,6438578508000,"9,1867"
object_B10_layer_368.png,6438579510500,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,574.55.00,6438588608900,"9,0984"
object_B10_layer_369.png,6438589468100,10,00.05,2500,1.5,7,36.0,0,0,0,0,0,0.0,2.3333333333333335,6438597835100,"8,367"
object_B10_layer_370.png,6438598780400,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.3333333333333335,6438610518200,"11,7378"
object_B10_layer_371.png,6438611505600,10,00.05,2500,1.5,7,29.6,0,0,0,0,0,0.0,2.3333333333333335,6438620256200,"8,7506"
object_B10_layer_372.png,6438621289500,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.3333333333333335,6438631261500,"9,972"
object_B10_layer_373.png,6438632105300,10,00.05,2500,1.5,7,13.6,0,0,0,0,0,0.0,2.3333333333333335,6438640731800,"8,6265"
object_B10_layer_374.png,6438641660800,10,00.05,2500,1.5,7,38.4,0,0,0,0,0,0.0,2.3333333333333335,6438651163300,"9,5025"
object_B10_layer_375.png,6438652264700,10,00.05,2500,1.5,7,32.8,0,0,0,0,0,0.0,2.3333333333333335,6438661575700,"9,311"
object_B10_layer_376.png,6438662569100,10,00.05,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.3142857142857145,6438673623200,"11,0541"
object_B10_layer_377.png,6438674626100,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,2.3142857142857145,6438683700900,"9,0748"
object_B10_layer_378.png,6438684601200,10,00.05,2500,1.5,7,63.2,0,0,0,0,0,0.0,2.3333333333333335,6438694718800,"10,1176"
object_B10_layer_379.png,6438695772500,10,00.05,2500,1.5,7,55.2,0,0,0,0,0,0.0,2.3684210526315788,6438704742900,"8,9704"
object_B10_layer_380.png,6438705880700,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.3684210526315788,6438718610000,"12,7293"
object_B10_layer_381.png,6438719453700,10,00.05,2500,1.5,7,28.8,0,0,0,0,0,0.0,2.3684210526315788,6438729374600,"9,9209"
object_B10_layer_382.png,6438731635900,10,00.05,2500,1.5,7,39.2,0,0,0,0,0,0.0,2.358974358974359,6438741366000,"9,7301"
object_B10_layer_383.png,6438742259800,10,00.05,2500,1.5,7,20.0,0,0,0,0,0,0.0,2.3846153846153846,6438752893300,"10,6335"
object_B10_layer_384.png,6438754250800,10,00.05,2500,1.5,7,32.8,0,0,0,0,0,0.0,2.41025641025641,6438763237300,"8,9865"
object_B10_layer_385.png,6438764096200,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,2.4,6438774166400,"10,0702"
object_B10_layer_386.png,6438775482300,10,00.05,2500,1.5,7,45.6,0,0,0,0,0,0.0,2.3902439024390243,6438784109500,"8,6272"
object_B10_layer_387.png,6438784916400,10,00.05,2500,1.5,7,60.8,0,0,0,0,0,0.0,2.4146341463414633,6438795601600,"10,6852"
object_B10_layer_388.png,6438797078400,10,00.05,2500,1.5,7,38.4,0,0,0,0,0,0.0,2.4285714285714284,6438805713100,"8,6347"
object_B10_layer_389.png,6438806611300,10,00.05,2500,1.5,7,35.2,0,0,0,0,0,0.0,2.409090909090909,6438816968200,"10,3569"
object_B10_layer_390.png,6438817992000,10,00.05,2500,1.5,7,41.6,0,0,0,0,0,0.0,2.409090909090909,6438828374000,"10,382"
object_B10_layer_391.png,6438829423000,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.4318181818181817,6438839444100,"10,0211"
object_B10_layer_392.png,6438840411000,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.4318181818181817,6438849070100,"8,6591"
object_B10_layer_393.png,6438849855300,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.4318181818181817,6438860347800,"10,4925"
object_B10_layer_394.png,6438861813400,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.4318181818181817,6438870440000,"8,6266"
object_B10_layer_395.png,6438871226900,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.4318181818181817,6438880501400,"9,2745"
object_B10_layer_396.png,6438881565600,10,00.05,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.4130434782608696,6438889738700,"8,1731"
object_B10_layer_397.png,6438890643100,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.404255319148936,6438901023600,"10,3805"
object_B10_layer_398.png,6438901861900,10,00.05,2500,1.5,7,44.8,0,0,0,0,0,0.0,2.3958333333333335,6438911073100,"9,2112"
object_B10_layer_399.png,6438912329600,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,02.38,6438923775500,"11,4459"
object_B10_layer_400.png,6438924797600,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,02.38,6438954800300,"30,0027"
object_B10_layer_401.png,6438956941600,10,00.05,2500,1.5,7,40.8,0,0,0,0,0,0.0,02.38,6438974266100,"17,3245"
object_B10_layer_402.png,6438975029300,10,00.05,2500,1.5,7,18.4,0,0,0,0,0,0.0,02.38,6438985009600,"9,9803"
object_B10_layer_403.png,6438985798700,10,00.05,2500,1.5,7,58.4,0,0,0,0,0,0.0,02.38,6438994252700,"8,454"
object_B10_layer_404.png,6438995028100,10,00.05,2500,1.5,7,26.4,0,0,0,0,0,0.0,2.3653846153846154,6439004467900,"9,4398"
object_B10_layer_405.png,6439005537800,10,00.05,2500,1.5,7,49.6,0,0,0,0,0,0.0,2.3846153846153846,6439013846700,"8,3089"
object_B10_layer_406.png,6439014658900,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.3773584905660377,6439024896700,"10,2378"
object_B10_layer_407.png,6439025903400,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.3773584905660377,6439033986200,"8,0828"
object_B10_layer_408.png,6439034777900,10,00.05,2500,1.5,7,24.8,0,0,0,0,0,0.0,2.3703703703703702,6439045812700,"11,0348"
object_B10_layer_409.png,6439047076200,10,00.05,2500,1.5,7,16.8,0,0,0,0,0,0.0,2.388888888888889,6439055454900,"8,3787"
object_B10_layer_410.png,6439056233600,10,00.05,2500,1.5,7,22.4,0,0,0,0,0,0.0,2.4363636363636365,6439068416700,"12,1831"
object_B10_layer_411.png,6439069865900,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.4074074074074074,6439078654900,"8,789"
object_B10_layer_412.png,6439079557700,10,00.05,2500,1.5,7,48.8,0,0,0,0,0,0.0,2.4,6439088708300,"9,1506"
object_B10_layer_413.png,6439089530600,10,00.05,2500,1.5,7,56.0,0,0,0,0,0,0.0,2.3859649122807016,6439097724800,"8,1942"
object_B10_layer_414.png,6439098608100,10,00.05,2500,1.5,7,48.8,0,0,0,0,0,0.0,2.3859649122807016,6439108140600,"9,5325"
object_B10_layer_415.png,6439109413900,10,00.05,2500,1.5,7,25.6,0,0,0,0,0,0.0,2.3859649122807016,6439118021900,"8,608"
object_B10_layer_416.png,6439118920900,10,00.05,2500,1.5,7,48.0,0,0,0,0,0,0.0,2.3793103448275863,6439129692100,"10,7712"
object_B10_layer_417.png,6439130682600,10,00.05,2500,1.5,7,26.4,0,0,0,0,0,0.0,2.3793103448275863,6439139148000,"8,4654"
object_B10_layer_418.png,6439139922300,10,00.05,2500,1.5,7,11.2,0,0,0,0,0,0.0,2.3793103448275863,6439149965100,"10,0428"
object_B10_layer_419.png,6439150827500,10,00.05,2500,1.5,7,34.4,0,0,0,0,0,0.0,2.3728813559322033,6439162821800,"11,9943"
object_B10_layer_420.png,6439164112900,10,00.05,2500,1.5,7,48.0,0,0,0,0,0,0.0,2.389830508474576,6439195689000,"31,5761"
object_B10_layer_421.png,6439197023500,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.3833333333333333,6439210792300,"13,7688"
object_B10_layer_422.png,6439212727900,10,00.05,2500,1.5,7,50.4,0,0,0,0,0,0.0,2.3968253968253967,6439222549400,"9,8215"
object_B10_layer_423.png,6439223612300,10,00.05,2500,1.5,7,37.6,0,0,0,0,0,0.0,2.403225806451613,6439233496000,"9,8837"
object_B10_layer_424.png,6439234579500,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.3968253968253967,6439242809100,"8,2296"
object_B10_layer_425.png,6439243676600,10,00.05,2500,1.5,7,32.8,0,0,0,0,0,0.0,6512.25.00,6439253813400,"10,1368"
object_B10_layer_426.png,6439254655300,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,6512.25.00,6439262554100,"7,8988"
object_B10_layer_427.png,6439263290600,10,00.05,2500,1.5,7,60.0,0,0,0,0,0,0.0,2.3846153846153846,6439272571600,"9,281"
object_B10_layer_428.png,6439273485000,10,00.05,2500,1.5,7,25.6,0,0,0,0,0,0.0,2.3846153846153846,6439281779900,"8,2949"
object_B10_layer_429.png,6439282816800,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.3846153846153846,6439294052000,"11,2352"
object_B10_layer_430.png,6439295513000,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.3846153846153846,6439307659400,"12,1464"
object_B10_layer_431.png,6439308665000,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,2.3846153846153846,6439318577000,"9,912"
object_B10_layer_432.png,6439319517400,10,00.05,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.3846153846153846,6439327542600,"8,0252"
object_B10_layer_433.png,6439328308200,10,00.05,2500,1.5,7,22.4,0,0,0,0,0,0.0,2.378787878787879,6439337580000,"9,2718"
object_B10_layer_434.png,6439338561900,10,00.05,2500,1.5,7,68.8,0,0,0,0,0,0.0,2.378787878787879,6439347114700,"8,5528"
object_B10_layer_435.png,6439348166500,10,00.05,2500,1.5,7,49.6,0,0,0,0,0,0.0,2.3676470588235294,6439358780900,"10,6144"
object_B10_layer_436.png,6439359820400,10,00.05,2500,1.5,7,52.0,0,0,0,0,0,0.0,2.3676470588235294,6439367935000,"8,1146"
object_B10_layer_437.png,6439368842400,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.3676470588235294,6439379355400,"10,513"
object_B10_layer_438.png,6439380611300,10,00.05,2500,1.5,7,40.0,0,0,0,0,0,0.0,2.3676470588235294,6439389170000,"8,5587"
object_B10_layer_439.png,6439390063000,10,00.05,2500,1.5,7,34.4,0,0,0,0,0,0.0,2.357142857142857,6439400453500,"10,3905"
object_B10_layer_440.png,6439402029000,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.357142857142857,6439413400100,"11,3711"
object_B10_layer_441.png,6439414556200,10,00.05,2500,1.5,7,40.8,0,0,0,0,0,0.0,2.357142857142857,6439423085100,"8,5289"
object_B10_layer_442.png,6439423913500,10,00.05,2500,1.5,7,28.8,0,0,0,0,0,0.0,2.352112676056338,6439431960700,"8,0472"
object_B10_layer_443.png,6439432817000,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.3472222222222223,6439442589900,"9,7729"
object_B10_layer_444.png,6439443574200,10,00.05,2500,1.5,7,26.4,0,0,0,0,0,0.0,2.3472222222222223,6439453216400,"9,6422"
object_B10_layer_445.png,6439454021600,10,00.05,2500,1.5,7,58.4,0,0,0,0,0,0.0,2.3424657534246576,6439464319900,"10,2983"
object_B10_layer_446.png,6439465385100,10,00.05,2500,1.5,7,33.6,0,0,0,0,0,0.0,2.3466666666666667,6439473763200,"8,3781"
object_B10_layer_447.png,6439474562000,10,00.05,2500,1.5,7,7.2,0,0,0,0,0,0.0,2.3552631578947367,6439484485500,"9,9235"
object_B10_layer_448.png,6439485209900,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,2.3333333333333335,6439493252500,"8,0426"
object_B10_layer_449.png,6439494044400,10,00.05,2500,1.5,7,26.4,0,0,0,0,0,0.0,2.3333333333333335,6439503375200,"9,3308"
object_B10_layer_450.png,6439504527100,10,00.05,2500,1.5,7,56.0,0,0,0,0,0,0.0,2.3333333333333335,6439515475300,"10,9482"
object_B10_layer_451.png,6439516623000,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.3289473684210527,6439526945900,"10,3229"
object_B10_layer_452.png,6439527881800,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.324675324675325,6439535942300,"8,0605"
object_B10_layer_453.png,6439536713500,10,00.05,2500,1.5,7,34.4,0,0,0,0,0,0.0,2.324675324675325,6439547302300,"10,5888"
object_B10_layer_454.png,6439548422200,10,00.05,2500,1.5,7,24.8,0,0,0,0,0,0.0,2.324675324675325,6439556893600,"8,4714"
object_B10_layer_455.png,6439557686000,10,00.05,2500,1.5,7,52.8,0,0,0,0,0,0.0,2.3205128205128207,6439566722800,"9,0368"
