object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_A11_layer_361.png,6304859075500,10,0.1,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.6090225563909772,6304870044400,"10,9689"
object_A11_layer_362.png,6304872141800,10,0.1,2500,1.5,7,28.4,0,0,0,0,0,0.0,2.6044776119402986,6304884472000,"12,3302"
object_A11_layer_363.png,6304885307200,10,0.1,2500,1.5,7,45.2,0,0,0,0,0,0.0,2.5955882352941178,6304899323100,"14,0159"
object_A11_layer_364.png,6304900939400,10,0.1,2500,1.5,7,36.4,0,0,0,0,0,0.0,2.591240875912409,6304943222400,"42,283"
object_A11_layer_365.png,6304944281500,10,0.1,2500,1.5,7,52.8,0,0,0,0,0,0.0,2.5785714285714287,6304959867000,"15,5855"
object_A11_layer_366.png,6304961284600,10,0.1,2500,1.5,7,33.2,0,0,0,0,0,0.0,2.5664335664335662,6304972248200,"10,9636"
object_A11_layer_367.png,6304973508500,10,0.1,2500,1.5,7,54.4,0,0,0,0,0,0.0,2.5586206896551724,6304984341500,"10,833"
object_A11_layer_368.png,6304985199400,10,0.1,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.5496688741721854,6304996563900,"11,3645"
object_A11_layer_369.png,6304998213500,10,0.1,2500,1.5,7,60.4,0,0,0,0,0,0.0,2.574324324324324,6305008401100,"10,1876"
object_A11_layer_370.png,6305009334200,10,0.1,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.566666666666667,6305024844000,"15,5098"
object_A11_layer_371.png,6305025928800,10,0.1,2500,1.5,7,43.2,0,0,0,0,0,0.0,2.5723684210526314,6305036574600,"10,6458"
object_A11_layer_372.png,6305038271200,10,0.1,2500,1.5,7,72.8,0,0,0,0,0,0.0,2.5686274509803924,6305048661400,"10,3902"
object_A11_layer_373.png,6305049613100,10,0.1,2500,1.5,7,48.4,0,0,0,0,0,0.0,2.549382716049383,6305060594400,"10,9813"
object_A11_layer_374.png,6305061791200,10,0.1,2500,1.5,7,59.2,0,0,0,0,0,0.0,2.5605095541401273,6305071740800,"9,9496"
object_A11_layer_375.png,6305072566400,10,0.1,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.5301204819277108,6305083546800,"10,9804"
object_A11_layer_376.png,6305084519400,10,0.1,2500,1.5,7,75.6,0,0,0,0,0,0.0,2.559006211180124,6305095425100,"10,9057"
object_A11_layer_377.png,6305096304400,10,0.1,2500,1.5,7,51.2,0,0,0,0,0,0.0,2.5535714285714284,6305107089500,"10,7851"
object_A11_layer_378.png,6305107958700,10,0.1,2500,1.5,7,72.4,0,0,0,0,0,0.0,2.5636363636363635,6305118469200,"10,5105"
object_A11_layer_379.png,6305122869500,10,0.1,2500,1.5,7,58.0,0,0,0,0,0,0.0,2.558139534883721,6305132646300,"9,7768"
object_A11_layer_380.png,6305133445200,10,0.1,2500,1.5,7,60.8,0,0,0,0,0,0.0,2.5647058823529414,6305144762200,"11,317"
object_A11_layer_381.png,6305145666100,10,0.1,2500,1.5,7,55.2,0,0,0,0,0,0.0,2.5885714285714285,6305155616900,"9,9508"
object_A11_layer_382.png,6305156615100,10,0.1,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.5755813953488373,6305166559300,"9,9442"
object_A11_layer_383.png,6305167520100,10,0.1,2500,1.5,7,39.2,0,0,0,0,0,0.0,2.5689655172413794,6305177830900,"10,3108"
object_A11_layer_384.png,6305178725100,10,0.1,2500,1.5,7,43.6,0,0,0,0,0,0.0,2.574712643678161,6305189942600,"11,2175"
object_A11_layer_385.png,6305190813100,10,0.1,2500,1.5,7,64.4,0,0,0,0,0,0.0,2.5722222222222224,6305200419500,"9,6064"
object_A11_layer_386.png,6305201138500,10,0.1,2500,1.5,7,51.6,0,0,0,0,0,0.0,2.569060773480663,6305211117100,"9,9786"
object_A11_layer_387.png,6305211890200,10,0.1,2500,1.5,7,58.8,0,0,0,0,0,0.0,2.5846994535519126,6305225375000,"13,4848"
object_A11_layer_388.png,6305226462700,10,0.1,2500,1.5,7,59.6,0,0,0,0,0,0.0,2.585635359116022,6305236634000,"10,1713"
object_A11_layer_389.png,6305237410300,10,0.1,2500,1.5,7,62.8,0,0,0,0,0,0.0,2.5775401069518717,6305248567100,"11,1568"
object_A11_layer_390.png,6305249699700,10,0.1,2500,1.5,7,42.0,0,0,0,0,0,0.0,2.572192513368984,6305261174000,"11,4743"
object_A11_layer_391.png,6305262042900,10,0.1,2500,1.5,7,35.2,0,0,0,0,0,0.0,2.572192513368984,6305272036500,"9,9936"
object_A11_layer_392.png,6305272957400,10,0.1,2500,1.5,7,60.0,0,0,0,0,0,0.0,2.5544041450777204,6305282976000,"10,0186"
object_A11_layer_393.png,6305283842000,10,0.1,2500,1.5,7,40.4,0,0,0,0,0,0.0,2.5677083333333335,6305293933800,"10,0918"
object_A11_layer_394.png,6305294736300,10,0.1,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.5693069306930694,6305304675800,"9,9395"
object_A11_layer_395.png,6305305979600,10,0.1,2500,1.5,7,36.0,0,0,0,0,0,0.0,2.5714285714285716,6305318572700,"12,5931"
object_A11_layer_396.png,6305319738500,10,0.1,2500,1.5,7,59.2,0,0,0,0,0,0.0,2.582089552238806,6305331134000,"11,3955"
object_A11_layer_397.png,6305332003400,10,0.1,2500,1.5,7,41.2,0,0,0,0,0,0.0,2.577889447236181,6305341599800,"9,5964"
object_A11_layer_398.png,6305342444800,10,0.1,2500,1.5,7,64.0,0,0,0,0,0,0.0,2.5728155339805827,6305361913500,"19,4687"
object_A11_layer_399.png,6305362821300,10,0.1,2500,1.5,7,37.6,0,0,0,0,0,0.0,2.580487804878049,6305373891900,"11,0706"
object_A11_layer_400.png,6305374840300,10,0.1,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.588516746411483,6305384125400,"9,2851"
object_A11_layer_401.png,6305385170700,10,0.1,2500,1.5,7,39.6,0,0,0,0,0,0.0,2.587378640776699,6305396054400,"10,8837"
object_A11_layer_402.png,6305397028900,10,0.1,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.583732057416268,6305407067700,"10,0388"
object_A11_layer_403.png,6305407855800,10,0.1,2500,1.5,7,72.8,0,0,0,0,0,0.0,2.6,6305417852500,"9,9967"
object_A11_layer_404.png,6305418717100,10,0.1,2500,1.5,7,54.0,0,0,0,0,0,0.0,2.5981308411214954,6305431506600,"12,7895"
object_A11_layer_405.png,6305433089600,10,0.1,2500,1.5,7,54.8,0,0,0,0,0,0.0,2.63302752293578,6305443694300,"10,6047"
object_A11_layer_406.png,6305444685300,10,0.1,2500,1.5,7,34.0,0,0,0,0,0,0.0,2.613953488372093,6305455139800,"10,4545"
object_A11_layer_407.png,6305456773500,10,0.1,2500,1.5,7,76.8,0,0,0,0,0,0.0,2.6118721461187215,6305466936800,"10,1633"
object_A11_layer_408.png,6305467699800,10,0.1,2500,1.5,7,51.6,0,0,0,0,0,0.0,2.6063348416289593,6305478929300,"11,2295"
object_A11_layer_409.png,6305479995900,10,0.1,2500,1.5,7,25.2,0,0,0,0,0,0.0,2.600896860986547,6305490208900,"10,213"
object_A11_layer_410.png,6305491115600,10,0.1,2500,1.5,7,66.4,0,0,0,0,0,0.0,2.608108108108108,6305501571800,"10,4562"
object_A11_layer_411.png,6305502395000,10,0.1,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.5991189427312777,6305511926300,"9,5313"
object_A11_layer_412.png,6305512849200,10,0.1,2500,1.5,7,52.0,0,0,0,0,0,0.0,2.6140350877192984,6305525604600,"12,7554"
object_A11_layer_413.png,6305526538800,10,0.1,2500,1.5,7,49.2,0,0,0,0,0,0.0,2.616740088105727,6305536914600,"10,3758"
object_A11_layer_414.png,6305537967400,10,0.1,2500,1.5,7,65.2,0,0,0,0,0,0.0,2.6315789473684212,6305548496700,"10,5293"
